text,word_count,language,category,age,education_level,formality,context,mental_state,text_length,length_category,emoji_count,emoticon_count,punct_count,char_count,text_clean,text_nostop
"Le futur est devenu synonyme d'angoisse et d'appréhension. Je me sens prisonnier d'une spirale descendante, où chaque tentative de projection positive se transforme en confirmation de mon impuissance.",28,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,6,200,le futur est devenu synonyme dangoisse et dappréhension je me sens prisonnier dune spirale descendante où chaque tentative de projection positive se transforme en confirmation de mon impuissance,futur est devenu synonyme dangoisse dappréhension sens prisonnier dune spirale descendante chaque tentative projection positive transforme confirmation mon impuissance
"Mec jsuis trop paumé... J'vois pas de futur devant moi, c comme si j'étais coincé dans une boîte noire qui devient + petite chaque jour. Mm mes rêves sont morts. Ya rien qui me fait kiffer, rien qui me donne envie d'continuer.",41,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,36-60 words,0,0,12,226,mec jsuis trop paumé jvois pas de futur devant moi c comme si jétais coincé dans une boîte noire qui devient petite chaque jour mm mes rêves sont morts ya rien qui me fait kiffer rien qui me donne envie dcontinuer,mec jsuis trop paumé jvois pas futur devant moi comme jétais coincé dans une boîte noire qui devient petite chaque jour mes rêves sont morts rien qui fait kiffer rien qui donne envie dcontinuer
"Sérieux, jme demande si ça vaut la peine d'continuer les études. Jpeux pas imaginer un futur où jserais heureux. C comme si jportais un poids énorme h24. Jme sens tellement vide à l'intérieur.",33,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,7,192,sérieux jme demande si ça vaut la peine dcontinuer les études jpeux pas imaginer un futur où jserais heureux c comme si jportais un poids énorme h24 jme sens tellement vide à lintérieur,sérieux jme demande vaut peine dcontinuer les études jpeux pas imaginer futur jserais heureux comme jportais poids énorme h24 jme sens tellement vide lintérieur
Chui tellement fatigué d'faire semblant que tt va bien. Le futur c juste un grand trou noir pour moi. Des fois jme dis que disparaître serait la solution la + simple. Personne comprend vraiment.,33,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,6,194,chui tellement fatigué dfaire semblant que tt va bien le futur c juste un grand trou noir pour moi des fois jme dis que disparaître serait la solution la simple personne comprend vraiment,chui tellement fatigué dfaire semblant que bien futur juste grand trou noir pour moi des fois jme dis que disparaître serait solution simple personne comprend vraiment
Tmtc quand t'as l'impression que chaque jour est une montagne impossible à grimper? Le futur me fait flipper grave. J'arrive mm pas à imaginer être encore là dans quelques mois tellement c dur.,33,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,6,193,tmtc quand tas limpression que chaque jour est une montagne impossible à grimper le futur me fait flipper grave jarrive mm pas à imaginer être encore là dans quelques mois tellement c dur,tmtc quand tas limpression que chaque jour est une montagne impossible grimper futur fait flipper grave jarrive pas imaginer être encore dans quelques mois tellement dur
"Franchement, jvois pas le point d'essayer. Chaque matin c une nouvelle torture. J'ai l'impression d'être dans un film d'horreur qui s'arrête jamais. Ya aucune lumière au bout du tunnel.",29,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,11,185,franchement jvois pas le point dessayer chaque matin c une nouvelle torture jai limpression dêtre dans un film dhorreur qui sarrête jamais ya aucune lumière au bout du tunnel,franchement jvois pas point dessayer chaque matin une nouvelle torture jai limpression dêtre dans film dhorreur qui sarrête jamais aucune lumière bout tunnel
"J'ai l'impression d'être un zombie qui fait semblant d'vivre. Le futur? Quel futur? Jvois que du noir devant moi. Mm mes potes peuvent pas m'aider, personne peut comprendre ce vide.",30,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,11,181,jai limpression dêtre un zombie qui fait semblant dvivre le futur quel futur jvois que du noir devant moi mm mes potes peuvent pas maider personne peut comprendre ce vide,jai limpression dêtre zombie qui fait semblant dvivre futur quel futur jvois que noir devant moi mes potes peuvent pas maider personne peut comprendre vide
"Parfois jme dis que si je disparaissais, ça changerait rien pour personne. Le futur c juste une blague. J'arrive pas à voir plus loin que demain, et encore, c déjà trop dur.",32,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,7,173,parfois jme dis que si je disparaissais ça changerait rien pour personne le futur c juste une blague jarrive pas à voir plus loin que demain et encore c déjà trop dur,parfois jme dis que disparaissais changerait rien pour personne futur juste une blague jarrive pas voir plus loin que demain encore déjà trop dur
Jsuis tellement épuisé d'exister. C comme si j'étais dans une cage qui rétrécit chaque jour. Le futur? LOL. J'arrive mm pas à imaginer être encore là dans quelques semaines.,29,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,8,173,jsuis tellement épuisé dexister c comme si jétais dans une cage qui rétrécit chaque jour le futur lol jarrive mm pas à imaginer être encore là dans quelques semaines,jsuis tellement épuisé dexister comme jétais dans une cage qui rétrécit chaque jour futur lol jarrive pas imaginer être encore dans quelques semaines
Ya des jours où jme demande si jvais tenir jusqu'à demain. Le futur c juste un grand néant qui me fait flipper. J'essaie d'tenir mais c comme nager dans du béton.,31,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,6,162,ya des jours où jme demande si jvais tenir jusquà demain le futur c juste un grand néant qui me fait flipper jessaie dtenir mais c comme nager dans du béton,des jours jme demande jvais tenir jusquà demain futur juste grand néant qui fait flipper jessaie dtenir mais comme nager dans béton
"C comme si j'étais dans une boucle infinie de merde. Jvois pas comment ça pourrait s'améliorer. Le futur me fait trop peur, j'arrive pas à imaginer que ça puisse changer.",30,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,7,170,c comme si jétais dans une boucle infinie de merde jvois pas comment ça pourrait saméliorer le futur me fait trop peur jarrive pas à imaginer que ça puisse changer,comme jétais dans une boucle infinie merde jvois pas comment pourrait saméliorer futur fait trop peur jarrive pas imaginer que puisse changer
"Jsais mm plus pourquoi jme lève le matin. Ya rien qui m'attend, rien qui me motive. Le futur c juste un grand vide qui me donne envie de pleurer h24.",30,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,5,149,jsais mm plus pourquoi jme lève le matin ya rien qui mattend rien qui me motive le futur c juste un grand vide qui me donne envie de pleurer h24,jsais plus pourquoi jme lève matin rien qui mattend rien qui motive futur juste grand vide qui donne envie pleurer h24
"Des fois jme dis que tout serait + simple si j'étais jamais né. Le futur? J'y crois plus. C comme si j'étais déjà mort à l'intérieur, jfais juste semblant d'être vivant.",30,French,Future Outlook,teenager (13-19),professional,very informal with slang,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,11,169,des fois jme dis que tout serait simple si jétais jamais né le futur jy crois plus c comme si jétais déjà mort à lintérieur jfais juste semblant dêtre vivant,des fois jme dis que tout serait simple jétais jamais futur crois plus comme jétais déjà mort lintérieur jfais juste semblant dêtre vivant
"À mon âge, je regarde en arrière et je ne vois que du vide. Les années d'études à l'université semblent futiles maintenant. Chaque matin, je me demande pourquoi je continue. L'avenir n'est qu'un long tunnel sans lumière, et je suis trop fatiguée pour continuer à chercher une sortie.",48,French,Future Outlook,elderly (60+),university student,casual,anonymous blog post,Unhealthy,between 36 and 60 words,36-60 words,0,0,12,283,à mon âge je regarde en arrière et je ne vois que du vide les années détudes à luniversité semblent futiles maintenant chaque matin je me demande pourquoi je continue lavenir nest quun long tunnel sans lumière et je suis trop fatiguée pour continuer à chercher une sortie,mon âge regarde arrière vois que vide les années détudes luniversité semblent futiles maintenant chaque matin demande pourquoi continue lavenir nest quun long tunnel sans lumière suis trop fatiguée pour continuer chercher une sortie
"Les jeunes étudiants autour de moi parlent d'avenir brillant, mais moi, je ne vois que des portes fermées. C'est comme si j'étais enfermée dans une bibliothèque dont tous les livres racontent la même histoire triste. Ma propre histoire sans fin heureuse.",41,French,Future Outlook,elderly (60+),university student,casual,anonymous blog post,Unhealthy,between 36 and 60 words,36-60 words,0,0,8,254,les jeunes étudiants autour de moi parlent davenir brillant mais moi je ne vois que des portes fermées cest comme si jétais enfermée dans une bibliothèque dont tous les livres racontent la même histoire triste ma propre histoire sans fin heureuse,les jeunes étudiants autour moi parlent davenir brillant mais moi vois que des portes fermées cest comme jétais enfermée dans une bibliothèque dont tous les livres racontent même histoire triste propre histoire sans fin heureuse
